metal,2_-_Innervision.wav,3657.7452361506976,997.43213563243728,717.89719626168221,247.98571463904179,0.056814612189465978,0.012443874328029467,348.28037383177571,127.99779454821102,0.5514018691588785,157.5,0.991501416430595,1.0009451795841209,1.006660323501427,0.26926978346664404,0.25908321146073376,0.24062399399650997,0.2310230110761122
metal,Guerilla_poubelle_-_Depuis_que_je_suis_jeune.wav,3183.165053310152,433.11796452175821,608.86915887850466,97.594534483109044,0.041267432912367452,0.0066851053699740594,360.18691588785049,67.713957318428058,0.5607476635514018,130.7312252964427,1.066610455311973,0.7166163141993958,1.681910569105691,0.28094844241499217,0.26464035926512292,0.23593238815195888,0.21847881016792603
metal,4_-_Libertina_Grimm.wav,3312.9851859986784,391.18416600677136,598.25233644859816,82.746442276960039,0.037991747860274726,0.011045330151050903,365.8878504672897,71.614013026325011,0.616822429906542,88.2,1.5611990008326393,1.1255857544517338,0.5758229897463573,0.26625569335271065,0.26027253018816865,0.26015256820213012,0.21331920825699061
metal,8_-_Lovesick_for_Mina.wav,3027.5226429698091,380.96371548405449,556.6635514018692,66.504295964847771,0.038465257284228845,0.007160058175143846,301.86915887850466,56.920847504239838,0.5607476635514018,125.1892505677517,1.271414821944177,0.6374233128834356,0.8025603151157065,0.25766911816140042,0.24934651569194283,0.24743364356983524,0.24555072257682148
metal,5_-_Radio-Video.wav,3260.8923223377938,583.28542930156618,598.82242990654208,118.76292359260854,0.050096189496090342,0.011590943317478527,363.9158878504673,105.1143677540034,0.5607476635514018,81.70701581027669,0.9960629921259841,1.0049455984174087,0.9960591133004926,0.30814728776806555,0.24893889864012697,0.22787017154780176,0.2150436420440057
metal,2_-_B.wav,3778.6437374651332,901.00305097188698,715.32710280373828,132.09263074529832,0.050605136646745749,0.013516878453640366,433.46728971962619,216.90108507275497,0.5794392523364486,138.85390428211588,1.1214689265536724,0.7278958190541467,1.2128013300083125,0.29229809744775426,0.24639920184112213,0.2323222718390936,0.22898042887202993
metal,1_-_Attack.wav,3742.4821390972411,698.66144647215799,745.82242990654208,115.56321352112531,0.053452260900014974,0.0092409854877882405,355.0841121495327,117.78573303441598,0.5046728971962616,106.6247582205029,1.5176125244618395,0.9941634241245136,0.7956656346749226,0.28164541245165048,0.24161431257575675,0.23894211863976386,0.23779815633282891
metal,03.wav,3284.5852636163536,871.33910184663523,626.82242990654208,162.86797663953553,0.051761025092948366,0.0087045729453583045,292.28037383177571,141.96200586826259,0.4953271028037383,93.80317640385707,1.9988662131519273,0.5,2.0022701475595914,0.25863329538823771,0.25130596428411639,0.24724112027884576,0.24281962004880014
metal,02_Mudvayne_-_Dig.wav,3359.3827316417483,771.79037654362185,580.14018691588785,153.60195241884443,0.052918508363611221,0.011927099249873431,303.69158878504675,108.64478786049273,0.5981308411214953,135.13513513513513,1.1433476394849786,1.165,0.7501875468867216,0.25549897223573642,0.25222110951025983,0.25161984965421363,0.24066006859979014
metal,8_-_Medusa_and_Hemlock.wav,3840.7999792393389,551.89673330075391,725.62616822429902,108.88015561702075,0.043287672329120307,0.011804924584489175,368.29906542056074,104.28718570337537,0.6355140186915887,155.42763157894737,1.0009407337723424,0.5195503421309873,1.9768115942028988,0.26866777809947578,0.25353903392286503,0.2449534263485473,0.23283976162911191
metal,5_-_Feuer_frei!.wav,4707.800048071038,972.60429747336855,948.93457943925239,135.42320450454966,0.048922364013995544,0.018423233171352076,426.09345794392522,196.46133636462281,0.6261682242990654,84.93836671802774,1.046774193548387,1.3182140326009921,0.7590102205486821,0.2533667165976744,0.25132859099891891,0.24973153498340861,0.24557315741999805
metal,Guerilla_poubelle_-_Cogne_sur_un_flic_pas_sur_ta_femme.wav,2909.9427267057049,410.45314339405792,537.6635514018692,87.478162180144039,0.048839840854825081,0.007973410297218245,302.29906542056074,59.79954285970225,0.5233644859813084,176.30597014925374,0.45912873225648554,2.1803628601921026,0.9957492029755579,0.26672559290936793,0.25709554806364598,0.23997048692496903,0.23620837210201701
metal,01_Laid_To_Rest.wav,3697.807969892544,633.97153309077021,722.97196261682245,134.11150737415053,0.050861404773275318,0.010069506444299206,311.85981308411215,99.484131886252726,0.5981308411214953,138.97058823529412,0.7498424700693131,1.334735071488646,0.599596570852244,0.26882788993851187,0.25072984532598502,0.24373936715139877,0.23670289758410443
metal,6.wav,2787.4580932191589,445.31090183983918,507.34579439252337,106.29329049290078,0.040607138828406455,0.0056785251937469796,265.57009345794393,58.428023002270756,0.5233644859813084,108.22971204188482,0.7504911591355599,1.2354368932038835,1.742071881606765,0.27898956328878316,0.2520097352763524,0.24203200903586067,0.22696869239900372
metal,4_-_Ich_will.wav,4839.9487517604903,1019.8355595177137,979.44859813084111,143.13239630449334,0.046782350124623152,0.011556567562347374,465.14953271028037,236.58223773153813,0.5327102803738317,85.33281733746131,0.9984544049459041,1.001031459515214,0.9994845360824741,0.25606040624972465,0.25245880116442476,0.24772865059604809,0.24375214198980263
metal,12_-_Fuck_the_System.wav,3950.1074351594184,450.46562706192145,776.1121495327103,98.966465301424265,0.042226111006069295,0.0068155066378323779,418.25233644859816,85.397596045959389,0.5607476635514018,115.08350730688936,0.9993045897079277,1.0041899441340782,0.9972144846796657,0.26300085943386986,0.25102408034969143,0.24755009782838261,0.23842496238805611
metal,05_Mudvayne_-_Death_Blooms.wav,3039.8989066060312,730.64988571856907,508.13084112149534,125.39321957791394,0.054872713446004515,0.017795289591942764,316.43925233644859,118.84861788541242,0.6822429906542056,146.8189233278956,0.7493887530562348,1.3333333333333333,0.7504587155963304,0.2646794982258544,0.26449969676587237,0.24467272577154076,0.22614807923673247
metal,3_-_Nemesis.wav,2579.0698806846176,288.59781155131139,440.76635514018693,54.256155934681338,0.042135002204449781,0.0078021151038038927,338.67289719626166,50.332683070388747,0.6261682242990654,196.17437722419928,0.98943661971831,0.8129770992366412,0.9990467111534794,0.27927026929098692,0.2480190725006543,0.24398892716155179,0.22872173104680701
metal,8_-_Holy_Mountains.wav,3093.5796108533386,535.49842894927178,552.30841121495325,127.94474648671797,0.047860470200354756,0.01202118528512424,353.07476635514018,70.376384757157481,0.5794392523364486,149.12082957619478,0.6377228292121908,1.9026258205689277,0.6604046242774567,0.25593499905292827,0.25456430127149315,0.24997950851451475,0.23952119116106374
metal,4_Sorgens_Kammer.wav,1497.3013388937636,114.77650300813507,239.30841121495328,21.202808496281044,0.055808176576307079,0.023237442218025452,201.74766355140187,25.618733455945918,0.514018691588785,147.39304812834226,0.6666666666666666,1.4946714031971582,0.985126859142607,0.27363373806033447,0.25483164779317646,0.25010961539853549,0.22142499874795368
